Date,Month,Month_Label,Year,Department,Region,Product_Category,Revenue_Actual,Revenue_Budget,Revenue_Variance,Cost_Actual,Cost_Budget,Cost_Variance,Profit_Actual,Profit_Budget,Profit_Variance,Headcount,Currency
2024-05-01,2024-05,May 2024,2024,Technology,Middle East,Support Services,211811.4,198653.52,13157.88,131293.56,135674.6,-4381.04,80517.84,62978.92,17538.92,21,USD
2024-05-01,2024-05,May 2024,2024,Technology,Middle East,Training,363778.55,342621.02,21157.53,234870.46,253149.67,-18279.21,128908.09,89471.35,39436.74,20,USD
2024-05-01,2024-05,May 2024,2024,Technology,Africa,Software,235126.55,220366.32,14760.23,151896.72,138658.92,13237.8,83229.83,81707.4,1522.43,12,USD
2024-05-01,2024-05,May 2024,2024,Technology,Africa,Hardware,358760.86,326697.75,32063.11,190416.28,204247.23,-13830.95,168344.58,122450.52,45894.06,12,USD
2024-05-01,2024-05,May 2024,2024,Technology,Africa,Consulting,412259.21,392185.74,20073.47,273125.76,285454.62,-12328.86,139133.45,106731.12,32402.33,22,USD
2024-05-01,2024-05,May 2024,2024,Technology,Africa,Support Services,186051.1,193873.19,-7822.09,130058.93,116391.97,13666.96,55992.17,77481.22,-21489.05,11,USD
2024-05-01,2024-05,May 2024,2024,Technology,Africa,Training,200886.62,187995.94,12890.68,148472.07,139733.73,8738.34,52414.55,48262.21,4152.34,17,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,North America,Software,136185.25,129692.34,6492.91,101262.07,89503.42,11758.65,34923.18,40188.92,-5265.74,22,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,North America,Hardware,200678.11,194094.76,6583.35,128923.16,136973.3,-8050.14,71754.95,57121.46,14633.49,5,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,North America,Consulting,307406.22,319287.85,-11881.63,268017.08,233814.19,34202.89,39389.14,85473.66,-46084.52,18,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,North America,Support Services,404347.12,399640.97,4706.15,322566.89,299279.93,23286.96,81780.23,100361.04,-18580.81,19,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,North America,Training,380183.75,393125.69,-12941.94,298033.54,278014.58,20018.96,82150.21,115111.11,-32960.9,5,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Europe,Software,351649.1,330396.94,21252.16,224154.02,241742.28,-17588.26,127495.08,88654.66,38840.42,4,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Europe,Hardware,125824.06,123608.35,2215.71,80075.71,84121.12,-4045.41,45748.35,39487.23,6261.12,11,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Europe,Consulting,262312.63,274118.51,-11805.88,179696.47,169152.97,10543.5,82616.16,104965.54,-22349.38,21,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Europe,Support Services,364062.95,345898.46,18164.49,203139.89,218582.28,-15442.39,160923.06,127316.18,33606.88,4,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Europe,Training,508490.05,486348.36,22141.69,332409.9,350328.11,-17918.21,176080.15,136020.25,40059.9,23,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Asia Pacific,Software,193596.39,200127.08,-6530.69,164514.43,143881.72,20632.71,29081.96,56245.36,-27163.4,22,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Asia Pacific,Hardware,254301.16,244347.15,9954.01,196271.23,181312.2,14959.03,58029.93,63034.95,-5005.02,16,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Asia Pacific,Consulting,419604.41,408106.3,11498.11,268988.89,258981.47,10007.42,150615.52,149124.83,1490.69,19,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Asia Pacific,Support Services,157532.22,162922.55,-5390.33,101275.39,107390.39,-6115.0,56256.83,55532.16,724.67,25,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Asia Pacific,Training,358545.68,359485.2,-939.52,223455.43,232955.51,-9500.08,135090.25,126529.69,8560.56,10,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Middle East,Software,403086.32,421931.72,-18845.4,307295.69,311140.62,-3844.93,95790.63,110791.1,-15000.47,16,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Middle East,Hardware,312134.19,288295.81,23838.38,204010.14,208002.75,-3992.61,108124.05,80293.06,27830.99,5,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Middle East,Consulting,456540.27,434179.27,22361.0,357693.11,321534.15,36158.96,98847.16,112645.12,-13797.96,11,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Middle East,Support Services,495282.19,457283.94,37998.25,305819.43,305824.9,-5.47,189462.76,151459.04,38003.72,6,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Middle East,Training,279485.11,287405.52,-7920.41,185073.45,182634.54,2438.91,94411.66,104770.98,-10359.32,25,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Africa,Software,170069.74,167858.15,2211.59,123879.42,119461.78,4417.64,46190.32,48396.37,-2206.05,7,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Africa,Hardware,436322.2,410887.34,25434.86,240919.99,247214.13,-6294.14,195402.21,163673.21,31729.0,9,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Africa,Consulting,96759.66,95108.95,1650.71,60191.26,65596.38,-5405.12,36568.4,29512.57,7055.83,10,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Africa,Support Services,490441.57,466088.24,24353.33,368595.89,345952.71,22643.18,121845.68,120135.53,1710.15,7,USD
2024-06-01,2024-06,Jun 2024,2024,Sales,Africa,Training,472530.23,486575.47,-14045.24,350071.03,312818.88,37252.15,122459.2,173756.59,-51297.39,23,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,North America,Software,85625.09,90004.04,-4378.95,73112.45,64427.56,8684.89,12512.64,25576.48,-13063.84,12,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,North America,Hardware,303394.92,287965.34,15429.58,209842.64,202537.02,7305.62,93552.28,85428.32,8123.96,16,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,North America,Consulting,460022.38,455868.85,4153.53,281088.62,287108.38,-6019.76,178933.76,168760.47,10173.29,3,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,North America,Support Services,253324.41,264312.29,-10987.88,188680.65,179276.49,9404.16,64643.76,85035.8,-20392.04,12,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,North America,Training,92555.27,90690.81,1864.46,70249.22,62891.85,7357.37,22306.05,27798.96,-5492.91,25,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Europe,Software,214456.41,199128.98,15327.43,135666.51,141907.21,-6240.7,78789.9,57221.77,21568.13,5,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Europe,Hardware,367927.5,369613.92,-1686.42,259175.85,240486.81,18689.04,108751.65,129127.11,-20375.46,8,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Europe,Consulting,238233.49,222701.57,15531.92,159834.92,153408.31,6426.61,78398.57,69293.26,9105.31,17,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Europe,Support Services,202595.79,190932.89,11662.9,125758.19,114804.39,10953.8,76837.6,76128.5,709.1,3,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Europe,Training,317435.52,299712.1,17723.42,192510.89,209351.06,-16840.17,124924.63,90361.04,34563.59,12,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Asia Pacific,Software,150665.79,138939.1,11726.69,85816.11,92716.62,-6900.51,64849.68,46222.48,18627.2,3,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Asia Pacific,Hardware,344324.12,316019.41,28304.71,235995.63,221944.28,14051.35,108328.49,94075.13,14253.36,16,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Asia Pacific,Consulting,377698.37,367972.6,9725.77,272862.09,257666.5,15195.59,104836.28,110306.1,-5469.82,17,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Asia Pacific,Support Services,256234.05,237609.53,18624.52,152763.74,160898.95,-8135.21,103470.31,76710.58,26759.73,25,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Asia Pacific,Training,141209.03,146160.0,-4950.97,107238.22,100749.74,6488.48,33970.81,45410.26,-11439.45,22,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Middle East,Software,493070.03,493545.45,-475.42,369250.62,327978.11,41272.51,123819.41,165567.34,-41747.93,24,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Middle East,Hardware,92436.92,95840.8,-3403.88,55871.89,57812.31,-1940.42,36565.03,38028.49,-1463.46,5,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Middle East,Consulting,150307.91,152632.43,-2324.52,109198.03,97418.64,11779.39,41109.88,55213.79,-14103.91,19,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Middle East,Support Services,450730.13,426218.84,24511.29,338764.82,307036.02,31728.8,111965.31,119182.82,-7217.51,4,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Middle East,Training,220334.11,211009.77,9324.34,142777.79,141296.97,1480.82,77556.32,69712.8,7843.52,19,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Africa,Software,217896.01,214940.08,2955.93,163502.91,150739.14,12763.77,54393.1,64200.94,-9807.84,25,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Africa,Hardware,520728.27,473897.39,46830.88,378666.84,333526.16,45140.68,142061.43,140371.23,1690.2,22,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Africa,Consulting,339709.93,311507.66,28202.27,238243.54,211216.24,27027.3,101466.39,100291.42,1174.97,24,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Africa,Support Services,206728.83,200136.67,6592.16,123905.56,135941.1,-12035.54,82823.27,64195.57,18627.7,19,USD
2024-06-01,2024-06,Jun 2024,2024,Operations,Africa,Training,150035.39,145430.35,4605.04,96596.59,106056.73,-9460.14,53438.8,39373.62,14065.18,24,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,North America,Software,542745.22,499759.39,42985.83,341275.69,321246.98,20028.71,201469.53,178512.41,22957.12,23,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,North America,Hardware,228093.15,208542.93,19550.22,146809.51,147688.76,-879.25,81283.64,60854.17,20429.47,22,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,North America,Consulting,120820.2,110297.14,10523.06,63535.02,68415.85,-4880.83,57285.18,41881.29,15403.89,19,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,North America,Support Services,497232.96,466552.57,30680.39,278601.47,288345.46,-9743.99,218631.49,178207.11,40424.38,18,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,North America,Training,243214.28,237865.15,5349.13,162941.57,152634.66,10306.91,80272.71,85230.49,-4957.78,19,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Europe,Software,445809.94,413959.22,31850.72,230440.35,248953.17,-18512.82,215369.59,165006.05,50363.54,17,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Europe,Hardware,508471.38,466879.26,41592.12,304529.25,305899.49,-1370.24,203942.13,160979.77,42962.36,22,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Europe,Consulting,172560.88,181623.95,-9063.07,111008.5,117205.98,-6197.48,61552.38,64417.97,-2865.59,17,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Europe,Support Services,279114.42,266765.2,12349.22,163601.89,175391.96,-11790.07,115512.53,91373.24,24139.29,18,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Europe,Training,520065.07,492231.08,27833.99,318184.47,348220.12,-30035.65,201880.6,144010.96,57869.64,10,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Asia Pacific,Software,446768.31,429247.64,17520.67,271957.67,288638.68,-16681.01,174810.64,140608.96,34201.68,24,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Asia Pacific,Hardware,460545.92,423922.35,36623.57,278958.07,262285.49,16672.58,181587.85,161636.86,19950.99,19,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Asia Pacific,Consulting,437485.53,420691.21,16794.32,283419.89,282075.46,1344.43,154065.64,138615.75,15449.89,19,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Asia Pacific,Support Services,222972.57,208468.33,14504.24,116557.24,128744.83,-12187.59,106415.33,79723.5,26691.83,15,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Asia Pacific,Training,278928.12,262689.2,16238.92,188907.96,169308.64,19599.32,90020.16,93380.56,-3360.4,10,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Middle East,Software,268450.64,250864.55,17586.09,152897.82,156434.55,-3536.73,115552.82,94430.0,21122.82,23,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Middle East,Hardware,480675.24,468909.55,11765.69,309116.58,313609.42,-4492.84,171558.66,155300.13,16258.53,12,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Middle East,Consulting,449887.99,452362.07,-2474.08,333924.66,309502.36,24422.3,115963.33,142859.71,-26896.38,6,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Middle East,Support Services,302237.52,303052.26,-814.74,223489.99,221908.37,1581.62,78747.53,81143.89,-2396.36,24,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Middle East,Training,467075.12,474509.91,-7434.79,322780.38,335994.47,-13214.09,144294.74,138515.44,5779.3,20,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Africa,Software,362582.46,375064.45,-12481.99,293976.74,259902.67,34074.07,68605.72,115161.78,-46556.06,25,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Africa,Hardware,226398.73,208755.82,17642.91,153716.16,148443.64,5272.52,72682.57,60312.18,12370.39,6,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Africa,Consulting,276359.65,277759.75,-1400.1,211560.8,189648.28,21912.52,64798.85,88111.47,-23312.62,20,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Africa,Support Services,140711.71,133723.37,6988.34,99660.26,98346.19,1314.07,41051.45,35377.18,5674.27,16,USD
2024-06-01,2024-06,Jun 2024,2024,Marketing,Africa,Training,77733.48,81125.4,-3391.92,57031.97,50025.36,7006.61,20701.51,31100.04,-10398.53,7,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,North America,Software,203972.1,187462.9,16509.2,148250.79,134359.73,13891.06,55721.31,53103.17,2618.14,17,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,North America,Hardware,321897.19,309309.42,12587.77,219061.08,210187.06,8874.02,102836.11,99122.36,3713.75,7,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,North America,Consulting,391450.15,364388.46,27061.69,273494.22,255339.25,18154.97,117955.93,109049.21,8906.72,17,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,North America,Support Services,124654.32,126198.23,-1543.91,81777.4,79487.3,2290.1,42876.92,46710.93,-3834.01,20,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,North America,Training,282879.55,271895.52,10984.03,203226.59,198444.39,4782.2,79652.96,73451.13,6201.83,6,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Europe,Software,324964.35,337562.07,-12597.72,247323.57,239818.24,7505.33,77640.78,97743.83,-20103.05,23,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Europe,Hardware,85194.46,87138.59,-1944.13,62633.63,57311.24,5322.39,22560.83,29827.35,-7266.52,19,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Europe,Consulting,222458.42,220009.48,2448.94,143861.72,132585.93,11275.79,78596.7,87423.55,-8826.85,24,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Europe,Support Services,505651.88,468192.37,37459.51,352037.83,337949.3,14088.53,153614.05,130243.07,23370.98,13,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Europe,Training,394610.39,400361.47,-5751.08,260256.12,250581.59,9674.53,134354.27,149779.88,-15425.61,7,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Asia Pacific,Software,248007.2,235911.42,12095.78,177001.4,173889.1,3112.3,71005.8,62022.32,8983.48,19,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Asia Pacific,Hardware,303882.66,290727.48,13155.18,219350.39,195109.27,24241.12,84532.27,95618.21,-11085.94,24,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Asia Pacific,Consulting,375891.17,392277.34,-16386.17,244845.44,253795.36,-8949.92,131045.73,138481.98,-7436.25,24,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Asia Pacific,Support Services,242088.87,233465.73,8623.14,159962.62,158430.97,1531.65,82126.25,75034.76,7091.49,6,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Asia Pacific,Training,328074.56,326682.56,1392.0,253867.1,243516.55,10350.55,74207.46,83166.01,-8958.55,22,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Middle East,Software,363578.71,337450.56,26128.15,207838.28,226430.29,-18592.01,155740.43,111020.27,44720.16,4,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Middle East,Hardware,212140.83,199822.25,12318.58,125023.92,125662.77,-638.85,87116.91,74159.48,12957.43,3,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Middle East,Consulting,404628.9,372418.12,32210.78,288470.41,273439.05,15031.36,116158.49,98979.07,17179.42,18,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Middle East,Support Services,480771.67,450310.48,30461.19,328627.41,292936.53,35690.88,152144.26,157373.95,-5229.69,23,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Middle East,Training,319028.09,291290.06,27738.03,217341.7,197626.97,19714.73,101686.39,93663.09,8023.3,5,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Africa,Software,518457.75,477100.08,41357.67,326651.64,319114.32,7537.32,191806.11,157985.76,33820.35,23,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Africa,Hardware,378670.56,396095.85,-17425.29,314111.11,285403.78,28707.33,64559.45,110692.07,-46132.62,7,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Africa,Consulting,420270.4,424796.04,-4525.64,294398.86,289053.4,5345.46,125871.54,135742.64,-9871.1,13,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Africa,Support Services,299340.02,284301.65,15038.37,202801.11,196647.55,6153.56,96538.91,87654.1,8884.81,11,USD
2024-06-01,2024-06,Jun 2024,2024,Finance,Africa,Training,388451.74,399344.26,-10892.52,303454.98,290175.35,13279.63,84996.76,109168.91,-24172.15,4,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,North America,Software,118505.76,111630.06,6875.7,83320.46,81297.95,2022.51,35185.3,30332.11,4853.19,3,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,North America,Hardware,435170.75,398998.43,36172.32,286350.63,270901.61,15449.02,148820.12,128096.82,20723.3,3,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,North America,Consulting,203902.55,186678.05,17224.5,107794.75,118809.6,-11014.85,96107.8,67868.45,28239.35,23,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,North America,Support Services,138079.56,128321.86,9757.7,87844.24,95221.5,-7377.26,50235.32,33100.36,17134.96,9,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,North America,Training,400937.94,406808.53,-5870.59,295985.28,262501.28,33484.0,104952.66,144307.25,-39354.59,23,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Europe,Software,437082.16,410522.61,26559.55,275153.69,302575.51,-27421.82,161928.47,107947.1,53981.37,4,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Europe,Hardware,188484.41,190027.1,-1542.69,139231.03,138938.5,292.53,49253.38,51088.6,-1835.22,9,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Europe,Consulting,186228.42,178179.67,8048.75,146642.14,130604.82,16037.32,39586.28,47574.85,-7988.57,3,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Europe,Support Services,151094.11,138645.17,12448.94,97172.69,94651.23,2521.46,53921.42,43993.94,9927.48,8,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Europe,Training,370063.41,345825.97,24237.44,272659.74,257644.5,15015.24,97403.67,88181.47,9222.2,20,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Asia Pacific,Software,292616.53,292567.34,49.19,202117.4,214792.43,-12675.03,90499.13,77774.91,12724.22,23,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Asia Pacific,Hardware,397614.15,378193.2,19420.95,247834.31,270713.2,-22878.89,149779.84,107480.0,42299.84,15,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Asia Pacific,Consulting,199505.25,192323.47,7181.78,132940.69,132466.04,474.65,66564.56,59857.43,6707.13,19,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Asia Pacific,Support Services,330691.75,310342.84,20348.91,205650.75,226826.59,-21175.84,125041.0,83516.25,41524.75,18,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Asia Pacific,Training,429146.32,397144.8,32001.52,302247.34,289784.89,12462.45,126898.98,107359.91,19539.07,23,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Middle East,Software,446176.08,416651.43,29524.65,316923.46,309428.87,7494.59,129252.62,107222.56,22030.06,10,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Middle East,Hardware,371885.65,380370.03,-8484.38,294905.62,258411.92,36493.7,76980.03,121958.11,-44978.08,21,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Middle East,Consulting,89610.02,85833.47,3776.55,53675.42,59003.77,-5328.35,35934.6,26829.7,9104.9,19,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Middle East,Support Services,306326.29,285946.96,20379.33,169432.84,183468.67,-14035.83,136893.45,102478.29,34415.16,10,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Middle East,Training,381972.72,379512.16,2460.56,278092.12,275068.3,3023.82,103880.6,104443.86,-563.26,16,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Africa,Software,362990.73,379656.03,-16665.3,264711.86,283944.85,-19232.99,98278.87,95711.18,2567.69,18,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Africa,Hardware,90570.88,94994.7,-4423.82,70021.35,68811.39,1209.96,20549.53,26183.31,-5633.78,18,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Africa,Consulting,94018.68,88148.71,5869.97,62632.53,56192.45,6440.08,31386.15,31956.26,-570.11,17,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Africa,Support Services,338660.28,319083.95,19576.33,198248.09,194395.88,3852.21,140412.19,124688.07,15724.12,10,USD
2024-06-01,2024-06,Jun 2024,2024,Technology,Africa,Training,204444.86,191520.81,12924.05,134713.63,118990.73,15722.9,69731.23,72530.08,-2798.85,25,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,North America,Software,166658.74,180161.09,-13502.35,129495.62,121558.55,7937.07,37163.12,58602.54,-21439.42,20,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,North America,Hardware,379526.56,406263.44,-26736.88,282259.48,264221.09,18038.39,97267.08,142042.35,-44775.27,21,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,North America,Consulting,155588.97,166400.87,-10811.9,119826.08,106903.91,12922.17,35762.89,59496.96,-23734.07,22,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,North America,Support Services,78387.83,83369.95,-4982.12,62214.19,59653.53,2560.66,16173.64,23716.42,-7542.78,21,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,North America,Training,371710.24,435065.14,-63354.9,296502.18,289473.21,7028.97,75208.06,145591.93,-70383.87,9,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Europe,Software,372745.97,393223.15,-20477.18,286644.29,284633.99,2010.3,86101.68,108589.16,-22487.48,8,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Europe,Hardware,374624.7,464676.43,-90051.73,304826.91,309657.51,-4830.6,69797.79,155018.92,-85221.13,4,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Europe,Consulting,313456.84,363854.09,-50397.25,263463.39,250650.15,12813.24,49993.45,113203.94,-63210.49,18,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Europe,Support Services,389266.19,474524.43,-85258.24,334894.44,292175.74,42718.7,54371.75,182348.69,-127976.94,6,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Europe,Training,343836.81,421931.07,-78094.26,281427.15,294709.37,-13282.22,62409.66,127221.7,-64812.04,16,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Asia Pacific,Software,104146.48,121076.83,-16930.35,77808.63,73532.95,4275.68,26337.85,47543.88,-21206.03,8,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Asia Pacific,Hardware,253765.51,315945.05,-62179.54,213461.57,193161.29,20300.28,40303.94,122783.76,-82479.82,16,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Asia Pacific,Consulting,206705.81,243763.26,-37057.45,167394.46,181968.02,-14573.56,39311.35,61795.24,-22483.89,17,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Asia Pacific,Support Services,82745.07,99177.98,-16432.91,67822.94,72208.22,-4385.28,14922.13,26969.76,-12047.63,16,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Asia Pacific,Training,284486.8,328184.84,-43698.04,219914.24,201088.25,18825.99,64572.56,127096.59,-62524.03,20,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Middle East,Software,208876.34,229989.42,-21113.08,136644.49,142294.55,-5650.06,72231.85,87694.87,-15463.02,23,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Middle East,Hardware,184373.21,204364.24,-19991.03,141453.82,130102.11,11351.71,42919.39,74262.13,-31342.74,12,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Middle East,Consulting,118492.48,130325.58,-11833.1,89150.03,96610.92,-7460.89,29342.45,33714.66,-4372.21,21,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Middle East,Support Services,298603.85,355582.99,-56979.14,257362.91,226222.97,31139.94,41240.94,129360.02,-88119.08,4,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Middle East,Training,205501.02,250323.67,-44822.65,173747.86,152719.03,21028.83,31753.16,97604.64,-65851.48,11,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Africa,Software,201369.85,229168.11,-27798.26,179119.53,161222.55,17896.98,22250.32,67945.56,-45695.24,4,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Africa,Hardware,345796.71,388022.64,-42225.93,305588.69,283398.94,22189.75,40208.02,104623.7,-64415.68,10,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Africa,Consulting,150200.85,159623.43,-9422.58,103078.41,100693.04,2385.37,47122.44,58930.39,-11807.95,7,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Africa,Support Services,254184.24,311172.81,-56988.57,225629.49,214886.69,10742.8,28554.75,96286.12,-67731.37,10,USD
2024-07-01,2024-07,Jul 2024,2024,Sales,Africa,Training,109310.54,123574.41,-14263.87,73956.76,81447.98,-7491.22,35353.78,42126.43,-6772.65,5,USD
2024-07-01,2024-07,Jul 2024,2024,Operations,North America,Software,307756.85,353916.45,-46159.6,240336.43,237795.77,2540.66,67420.42,116120.68,-48700.26,15,USD
2024-07-01,2024-07,Jul 2024,2024,Operations,North America,Hardware,129975.13,150848.33,-20873.2,100277.54,108484.69,-8207.15,29697.59,42363.64,-12666.05,15,USD
2024-07-01,2024-07,Jul 2024,2024,Operations,North America,Consulting,346225.4,427372.58,-81147.18,289609.69,275067.24,14542.45,56615.71,152305.34,-95689.63,24,USD
2024-07-01,2024-07,Jul 2024,2024,Operations,North America,Support Services,111583.46,128186.51,-16603.05,88804.34,85612.26,3192.08,22779.12,42574.25,-19795.13,6,USD
